20.022354872509815, -6.087345833156968, 0.12187712097727295, -370.3462538103343, -54017.319202710765, 41.05088210607286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-6.087345833156968, 11.235548672773401, 0.33485463783319636, -1175.2651569926704, 35391.504478724695, -14.941299176979912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.12187712097727306, 0.33485463783319636, 22.90736428110763, 58009.75630218043, -73.31547918125358, 10829.240016090695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-370.34625381033374, -1175.2651569926713, 58009.75630218044, 160236212.26464075, 2616473.3194022668, 24954291.73412643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-54017.319202710765, 35391.504478724695, -73.31547918125344, 2616473.319402269, 216326629.37313893, -480466.5184035393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
41.050882106072955, -14.94129917697997, 10829.240016090695, 24954291.73412643, -480466.51840354, 48451586.4662961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.77864440640309, 4.593199909354973, -1.8009773635473414, -4758.133637596491, -106237.89569426568, 3608.58070041677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.593199909354973, 15.773592381924622, 2.146321243188395, 5847.037987244486, -43480.38745022448, 3027.9587347931633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.8009773635473416, 2.146321243188395, 35.557402223123816, 85830.8329553037, 3804.605623216444, 17128.262253088902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4758.133637596491, 5847.0379872444855, 85830.8329553037, 232328662.7503641, 9655987.911672855, 74128450.42946343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -106237.89569426568, -43480.38745022448, 3804.6056232164433, 9655987.911672855, 355205976.20139414, -8392087.084332693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
