24.0, -36.69011757664278, 1695.5217948086975, 141.5176175641863
71.0, 2243.0332356073327, 2479.108257426116, -1192.7083885290695
85.0, 2753.220814058048, 1965.4181692966586, 467.6637858824047
89.0, 2775.4639740790394, 1975.0806863541961, -225.5063818201818
132.0, 1768.8548301362296, 2959.444539194165, -797.082021351252
133.0, 2334.2705847224674, 2394.3148068491005, -553.9461573967549
